Symbol	chr	start	end	strand	Unique08	Unique01
chr18+	chr18	65917520	65917545	+	1.0	0.0
chr18+	chr18	65938510	65938535	+	1.0	0.0
chr18+	chr18	65973150	65973175	+	1.0	0.0
chr18+	chr18	66020920	66020945	+	1.0	0.0
chr18+	chr18	66302540	66302565	+	2.0	0.0
chr18+	chr18	66919270	66919295	+	1.0	0.0
chr18+	chr18	67292830	67292855	+	0.0	3.0
chr18+	chr18	67571950	67571975	+	1.0	0.0
chr18+	chr18	67601260	67601285	+	0.0	2.0
chr18+	chr18	68098310	68098335	+	0.0	1.0
chr18+	chr18	68195600	68195625	+	0.0	1.0
chr18+	chr18	68565370	68565395	+	0.0	1.0
chr18+	chr18	69335640	69335665	+	0.0	4.0
chr18+	chr18	69700470	69700495	+	2.0	0.0
chr18+	chr18	69879540	69879565	+	0.0	1.0
chr18+	chr18	70091140	70091165	+	3.0	0.0
chr18+	chr18	71259380	71259405	+	4.0	0.0
chr18+	chr18	71422440	71422465	+	4.0	0.0
chr18+	chr18	71550400	71550425	+	0.0	6.0
chr18+	chr18	71776810	71776835	+	0.0	1.0
chr18+	chr18	72362260	72362285	+	1.0	0.0
chr18+	chr18	72415320	72415345	+	0.0	2.0
chr18+	chr18	73069940	73069965	+	1.0	0.0
chr18+	chr18	73093090	73093115	+	1.0	0.0
chr18+	chr18	73381640	73381665	+	4.0	0.0
chr18+	chr18	73889910	73889935	+	3.0	0.0
chr18+	chr18	74763540	74763565	+	0.0	3.0
chr18+	chr18	74870170	74870195	+	2.0	0.0
chr18+	chr18	75557800	75557825	+	0.0	2.0
chr18+	chr18	75815310	75815335	+	0.0	5.0
chr18+	chr18	76472330	76472355	+	3.0	0.0
chr18+	chr18	76832330	76832355	+	0.0	1.0
chr18+	chr18	76996760	76996785	+	3.0	1.0
chr18+	chr18	76996810	76996835	+	2.0	0.0
chr18+	chr18	76997080	76997105	+	1.0	0.0
chr18+	chr18	77079020	77079045	+	0.0	3.0
chr18+	chr18	77284300	77284325	+	0.0	2.0
chr18+	chr18	77536760	77536785	+	1.0	0.0
chr18+	chr18	77824360	77824385	+	0.0	1.0
chrM+	chrM	3531	3556	+	0.0	1.0
chrM+	chrM	4220	4245	+	1.0	0.0
chrM+	chrM	6350	6375	+	0.0	1.0
chr20-	chr20	89700	89725	-	1.0	0.0
chr20-	chr20	463070	463095	-	0.0	5.0
chr20-	chr20	655440	655465	-	1.0	0.0
chr20-	chr20	1115990	1116015	-	0.0	2.0
chr20-	chr20	1178480	1178505	-	4.0	0.0
chr20-	chr20	1405800	1405825	-	0.0	1.0
chr20-	chr20	1678100	1678125	-	4.0	0.0
chr20-	chr20	1800190	1800215	-	2.0	0.0
chr20-	chr20	2201690	2201715	-	0.0	1.0
chr20-	chr20	2415120	2415145	-	0.0	3.0
chr20-	chr20	2522640	2522665	-	9.0	0.0
chr20-	chr20	3053330	3053355	-	2.0	0.0
chr20-	chr20	3068850	3068875	-	0.0	2.0
chr20-	chr20	3638370	3638395	-	4.0	0.0
chr20-	chr20	4050960	4050985	-	5.0	0.0
chr20-	chr20	4065240	4065265	-	1.0	0.0
chr20-	chr20	4234320	4234345	-	0.0	1.0
chr20-	chr20	4257020	4257045	-	3.0	0.0
chr20-	chr20	4283200	4283225	-	0.0	2.0
chr20-	chr20	4313560	4313585	-	0.0	3.0
chr20-	chr20	4665280	4665305	-	2.0	0.0
chr20-	chr20	4682060	4682085	-	0.0	2.0
chr20-	chr20	4731200	4731225	-	1.0	0.0
chr20-	chr20	4827870	4827895	-	0.0	3.0
chr20-	chr20	4884010	4884035	-	1.0	0.0
chr20-	chr20	5281950	5281975	-	0.0	1.0
chr20-	chr20	5594170	5594195	-	1.0	0.0
chr20-	chr20	5614870	5614895	-	0.0	3.0
chr20-	chr20	5719900	5719925	-	0.0	1.0
chr20-	chr20	5745530	5745555	-	6.0	0.0
chr20-	chr20	5903000	5903025	-	0.0	1.0
chr20-	chr20	6542100	6542125	-	1.0	0.0
chr20-	chr20	6711000	6711025	-	1.0	0.0
chr20-	chr20	6731030	6731055	-	0.0	1.0
chr20-	chr20	6883000	6883025	-	2.0	0.0
chr20-	chr20	7446910	7446935	-	0.0	1.0
chr20-	chr20	8198950	8198975	-	6.0	0.0
chr20-	chr20	8479710	8479735	-	0.0	5.0
chr20-	chr20	8638100	8638125	-	6.0	0.0
chr20-	chr20	9108530	9108555	-	2.0	0.0
chr20-	chr20	9248540	9248565	-	0.0	1.0
chr20-	chr20	9345920	9345945	-	4.0	0.0
chr20-	chr20	9500330	9500355	-	3.0	0.0
chr20-	chr20	9699630	9699655	-	5.0	1.0
chr20-	chr20	9754060	9754085	-	2.0	0.0
chr20-	chr20	9946200	9946225	-	2.0	0.0
chr20-	chr20	10470930	10470955	-	0.0	4.0
chr20-	chr20	10542260	10542285	-	2.0	0.0
chr20-	chr20	10686500	10686525	-	0.0	3.0
chr20-	chr20	10781790	10781815	-	8.0	0.0
chr20-	chr20	10920100	10920125	-	1.0	0.0
chr20-	chr20	10952890	10952915	-	0.0	2.0
chr20-	chr20	11015660	11015685	-	2.0	0.0
chr20-	chr20	11210430	11210455	-	4.0	0.0
chr20-	chr20	11482820	11482845	-	0.0	1.0
chr20-	chr20	11576290	11576315	-	0.0	4.0
chr20-	chr20	11911610	11911635	-	2.0	0.0
chr20-	chr20	12245460	12245485	-	1.0	0.0
chr20-	chr20	12628000	12628025	-	4.0	1.0
chr20-	chr20	12975450	12975475	-	6.0	0.0
chr20-	chr20	13005390	13005415	-	3.0	0.0
chr20-	chr20	13244070	13244095	-	2.0	0.0
chr20-	chr20	13248750	13248775	-	0.0	1.0
chr20-	chr20	13378380	13378405	-	0.0	4.0
chr20-	chr20	14226200	14226225	-	1.0	0.0
chr20-	chr20	15226290	15226315	-	2.0	0.0
chr20-	chr20	15356970	15356995	-	1.0	0.0
chr20-	chr20	15575040	15575065	-	6.0	0.0
chr20-	chr20	15629290	15629315	-	9.0	0.0
chr20-	chr20	15768900	15768925	-	2.0	0.0
chr20-	chr20	15916850	15916875	-	2.0	0.0
chr20-	chr20	16139020	16139045	-	1.0	0.0
chr20-	chr20	16303810	16303835	-	0.0	3.0
chr20-	chr20	16555470	16555495	-	0.0	1.0
chr20-	chr20	16801840	16801865	-	3.0	0.0
chr20-	chr20	16815970	16815995	-	1.0	0.0
chr20-	chr20	16973880	16973905	-	1.0	0.0
chr20-	chr20	17047910	17047935	-	2.0	0.0
chr20-	chr20	17064400	17064425	-	3.0	0.0
chr20-	chr20	17831850	17831875	-	0.0	1.0
chr20-	chr20	17862400	17862425	-	3.0	0.0
chr20-	chr20	17867840	17867865	-	1.0	0.0
chr20-	chr20	17875530	17875555	-	0.0	3.0
chr20-	chr20	18517720	18517745	-	1.0	0.0
chr20-	chr20	18895490	18895515	-	2.0	0.0
chr20-	chr20	19034040	19034065	-	0.0	6.0
chr20-	chr20	19104920	19104945	-	2.0	0.0
chr20-	chr20	19136530	19136555	-	3.0	0.0
chr20-	chr20	19442900	19442925	-	0.0	1.0
chr20-	chr20	19513000	19513025	-	1.0	1.0
chr20-	chr20	19577260	19577285	-	0.0	1.0
chr20-	chr20	19701120	19701145	-	1.0	0.0
chr20-	chr20	19720960	19720985	-	3.0	0.0
chr20-	chr20	20114230	20114255	-	5.0	0.0
chr20-	chr20	20187670	20187695	-	0.0	1.0
chr20-	chr20	20368920	20368945	-	0.0	6.0
chr20-	chr20	21255160	21255185	-	3.0	0.0
chr20-	chr20	21398900	21398925	-	1.0	0.0
chr20-	chr20	21422280	21422305	-	2.0	0.0
chr20-	chr20	21594730	21594755	-	0.0	1.0
chr20-	chr20	22463350	22463375	-	1.0	0.0
chr20-	chr20	22925340	22925365	-	0.0	1.0
chr20-	chr20	23196650	23196675	-	0.0	3.0
chr20-	chr20	23784810	23784835	-	1.0	0.0
chr20-	chr20	23946150	23946175	-	3.0	0.0
chr20-	chr20	24075480	24075505	-	0.0	5.0
chr20-	chr20	24375900	24375925	-	3.0	0.0
chr20-	chr20	24431840	24431865	-	0.0	1.0
chr20-	chr20	24605020	24605045	-	0.0	2.0
chr20-	chr20	24982830	24982855	-	0.0	1.0
chr20-	chr20	25334670	25334695	-	4.0	0.0
chr20-	chr20	25631380	25631405	-	1.0	0.0
chr20-	chr20	25635340	25635365	-	0.0	4.0
chr20-	chr20	25735250	25735275	-	0.0	3.0
chr20-	chr20	25956920	25956945	-	1.0	0.0
chr20-	chr20	25981110	25981135	-	0.0	1.0
chr20-	chr20	26066450	26066475	-	1.0	0.0
chr20-	chr20	26175330	26175355	-	1.0	0.0
chr20-	chr20	26308740	26308765	-	0.0	1.0
chr20-	chr20	29439270	29439295	-	5.0	0.0
chr20-	chr20	29583110	29583135	-	0.0	1.0
chr20-	chr20	29851840	29851865	-	0.0	1.0
chr20-	chr20	29968220	29968245	-	0.0	1.0
chr20-	chr20	29982160	29982185	-	5.0	1.0
chr20-	chr20	30223040	30223065	-	0.0	1.0
chr20-	chr20	30239910	30239935	-	0.0	1.0
chr20-	chr20	30302300	30302325	-	1.0	0.0
chr20-	chr20	30526890	30526915	-	0.0	1.0
chr20-	chr20	30573470	30573495	-	0.0	6.0
chr20-	chr20	30600590	30600615	-	1.0	0.0
chr20-	chr20	30835370	30835395	-	0.0	2.0
chr20-	chr20	31152020	31152045	-	0.0	1.0
chr20-	chr20	31163140	31163165	-	6.0	0.0
chr20-	chr20	31302570	31302595	-	1.0	0.0
chr20-	chr20	31313770	31313795	-	2.0	0.0
chr20-	chr20	31344280	31344305	-	0.0	3.0
chr20-	chr20	31767860	31767885	-	2.0	0.0
chr20-	chr20	31812040	31812065	-	6.0	1.0
chr20-	chr20	32207630	32207655	-	1.0	0.0
chr20-	chr20	32308900	32308925	-	0.0	2.0
chr20-	chr20	32879220	32879245	-	1.0	0.0
chr20-	chr20	32970290	32970315	-	1.0	0.0
chr20-	chr20	33175710	33175735	-	1.0	0.0
chr20-	chr20	33781520	33781545	-	0.0	9.0
chr20-	chr20	33827080	33827105	-	1.0	0.0
chr20-	chr20	33900720	33900745	-	0.0	1.0
chr20-	chr20	34196960	34196985	-	0.0	2.0
chr20-	chr20	34739880	34739905	-	0.0	1.0
chr20-	chr20	36005270	36005295	-	0.0	2.0
chr20-	chr20	36152080	36152105	-	3.0	0.0
chr20-	chr20	36379410	36379435	-	5.0	1.0
chr20-	chr20	36740150	36740175	-	0.0	1.0
chr20-	chr20	36796840	36796865	-	8.0	0.0
chr20-	chr20	36905530	36905555	-	0.0	2.0
chr20-	chr20	36930290	36930315	-	0.0	3.0
chr20-	chr20	37440570	37440595	-	1.0	0.0
chr20-	chr20	37466860	37466885	-	1.0	0.0
chr20-	chr20	37539800	37539825	-	0.0	1.0
chr20-	chr20	37629730	37629755	-	0.0	2.0
chr20-	chr20	38073490	38073515	-	1.0	0.0
chr20-	chr20	38301630	38301655	-	1.0	0.0
chr20-	chr20	38419280	38419305	-	6.0	1.0
chr20-	chr20	38490760	38490785	-	1.0	0.0
chr20-	chr20	38549350	38549375	-	2.0	0.0
chr20-	chr20	39046740	39046765	-	0.0	1.0
chr20-	chr20	39057420	39057445	-	1.0	0.0
chr20-	chr20	39175070	39175095	-	13.0	0.0
chr20-	chr20	39243330	39243355	-	0.0	1.0
chr20-	chr20	39340150	39340175	-	0.0	1.0
chr20-	chr20	39486780	39486805	-	1.0	0.0
chr20-	chr20	39610830	39610855	-	0.0	1.0
chr20-	chr20	40202520	40202545	-	0.0	2.0
chr20-	chr20	40493570	40493595	-	1.0	0.0
chr20-	chr20	40663820	40663845	-	1.0	0.0
chr20-	chr20	40834450	40834475	-	0.0	5.0
chr20-	chr20	40996300	40996325	-	0.0	1.0
chr20-	chr20	41324330	41324355	-	1.0	0.0
chr20-	chr20	41708670	41708695	-	5.0	0.0
chr20-	chr20	41854320	41854345	-	0.0	1.0
chr20-	chr20	42109770	42109795	-	0.0	5.0
chr20-	chr20	42801160	42801185	-	0.0	1.0
chr20-	chr20	42888890	42888915	-	2.0	0.0
chr20-	chr20	42974600	42974625	-	0.0	1.0
chr20-	chr20	43269740	43269765	-	1.0	0.0
chr20-	chr20	43444250	43444275	-	1.0	0.0
chr20-	chr20	43829220	43829245	-	0.0	3.0
chr20-	chr20	43841453	43841478	-	0.0	2.0
chr20-	chr20	43952360	43952385	-	2.0	0.0
chr20-	chr20	44368200	44368225	-	0.0	1.0
chr20-	chr20	44403840	44403865	-	4.0	0.0
chr20-	chr20	44576090	44576115	-	1.0	0.0
chr20-	chr20	44837180	44837205	-	0.0	1.0
chr20-	chr20	44874450	44874475	-	3.0	0.0
chr20-	chr20	45100710	45100735	-	1.0	0.0
chr20-	chr20	45156810	45156835	-	1.0	0.0
chr20-	chr20	45183740	45183765	-	1.0	0.0
chr20-	chr20	45216160	45216185	-	1.0	0.0
chr20-	chr20	45430810	45430835	-	10.0	0.0
chr20-	chr20	45570580	45570605	-	1.0	0.0
chr20-	chr20	45727480	45727505	-	1.0	0.0
chr20-	chr20	45846050	45846075	-	0.0	7.0
chr20-	chr20	46194030	46194055	-	5.0	0.0
chr20-	chr20	46290570	46290595	-	1.0	0.0
chr20-	chr20	46336130	46336155	-	0.0	2.0
chr20-	chr20	46526510	46526535	-	0.0	2.0
chr20-	chr20	47003110	47003135	-	1.0	0.0
chr20-	chr20	47422540	47422565	-	3.0	1.0
chr20-	chr20	47469850	47469875	-	0.0	4.0
chr20-	chr20	47522250	47522275	-	0.0	1.0
chr20-	chr20	47538080	47538105	-	5.0	0.0
chr20-	chr20	47562370	47562395	-	4.0	0.0
chr20-	chr20	48534720	48534745	-	9.0	1.0
chr20-	chr20	48629290	48629315	-	0.0	1.0
chr20-	chr20	49145120	49145145	-	0.0	1.0
chr20-	chr20	49951250	49951275	-	2.0	0.0
chr20-	chr20	50348830	50348855	-	0.0	2.0
chr20-	chr20	50687610	50687635	-	0.0	4.0
chr20-	chr20	50703620	50703645	-	0.0	2.0
chr20-	chr20	50726250	50726275	-	0.0	1.0
chr20-	chr20	51324160	51324185	-	0.0	3.0
chr20-	chr20	51516470	51516495	-	3.0	0.0
chr20-	chr20	52142620	52142645	-	0.0	1.0
chr20-	chr20	52314750	52314775	-	0.0	1.0
chr20-	chr20	52786900	52786925	-	2.0	0.0
chr20-	chr20	53259660	53259685	-	0.0	3.0
chr20-	chr20	53296400	53296425	-	1.0	0.0
chr20-	chr20	53695180	53695205	-	1.0	0.0
chr20-	chr20	53745330	53745355	-	1.0	0.0
chr20-	chr20	53797950	53797975	-	0.0	3.0
chr20-	chr20	53806630	53806655	-	8.0	0.0
chr20-	chr20	53815540	53815565	-	4.0	1.0
chr20-	chr20	54168850	54168875	-	0.0	1.0
chr20-	chr20	54845300	54845325	-	0.0	1.0
chr20-	chr20	55082890	55082915	-	1.0	0.0
chr20-	chr20	55314880	55314905	-	2.0	0.0
chr20-	chr20	55744360	55744385	-	1.0	0.0
chr20-	chr20	55764860	55764885	-	6.0	0.0
chr20-	chr20	56004640	56004665	-	3.0	0.0
chr20-	chr20	56229440	56229465	-	0.0	1.0
chr20-	chr20	57282570	57282595	-	0.0	2.0
chr20-	chr20	57607230	57607255	-	1.0	0.0
chr20-	chr20	58365350	58365375	-	0.0	1.0
chr20-	chr20	58378250	58378275	-	1.0	0.0
chr20-	chr20	58453010	58453035	-	0.0	2.0
chr20-	chr20	58513770	58513795	-	1.0	0.0
chr20-	chr20	58632430	58632455	-	3.0	0.0
chr20-	chr20	59237870	59237895	-	0.0	1.0
chr20-	chr20	60008820	60008845	-	1.0	0.0
chr20-	chr20	60188220	60188245	-	0.0	1.0
chr20-	chr20	60199440	60199465	-	0.0	1.0
chr20-	chr20	60524770	60524795	-	1.0	0.0
chr20-	chr20	60649730	60649755	-	1.0	0.0
chr20-	chr20	60905370	60905395	-	1.0	0.0
chr20-	chr20	61050010	61050035	-	7.0	0.0
chr20-	chr20	61281350	61281375	-	1.0	0.0
chr20-	chr20	61284810	61284835	-	1.0	0.0
chr20-	chr20	61559770	61559795	-	2.0	0.0
chr20-	chr20	61643240	61643265	-	0.0	1.0
chr20-	chr20	61690100	61690125	-	2.0	0.0
chr20-	chr20	62219890	62219915	-	0.0	3.0
chr20-	chr20	62346040	62346065	-	8.0	1.0
chr20-	chr20	62745120	62745145	-	2.0	0.0
chr20-	chr20	62948560	62948585	-	2.0	0.0
chr21-	chr21	9488000	9488025	-	3.0	0.0
chr21-	chr21	9551220	9551245	-	3.0	1.0
chr21-	chr21	9685230	9685255	-	3.0	0.0
chr21-	chr21	9698960	9698985	-	1.0	0.0
chr21-	chr21	9877700	9877725	-	1.0	0.0
chr21-	chr21	9943630	9943655	-	9.0	0.0
chr21-	chr21	9986280	9986305	-	0.0	1.0
chr21-	chr21	10096300	10096325	-	0.0	1.0
chr21-	chr21	10618520	10618545	-	2.0	0.0
chr21-	chr21	10720490	10720515	-	1.0	0.0
chr21-	chr21	10730590	10730615	-	1.0	0.0
chr21-	chr21	10799340	10799365	-	1.0	0.0
chr21-	chr21	10819650	10819675	-	1.0	0.0
chr21-	chr21	10820000	10820025	-	0.0	1.0
chr21-	chr21	10953630	10953655	-	0.0	1.0
chr21-	chr21	11055060	11055085	-	1.0	0.0
chr21-	chr21	11120960	11120985	-	0.0	2.0
chr21-	chr21	11138840	11138865	-	1.0	0.0
chr21-	chr21	11163590	11163615	-	0.0	1.0
chr21-	chr21	11171510	11171535	-	1.0	0.0
chr21-	chr21	14342410	14342435	-	1.0	0.0
chr21-	chr21	14596990	14597015	-	0.0	2.0
chr21-	chr21	14789370	14789395	-	1.0	0.0
chr21-	chr21	15241500	15241525	-	3.0	0.0
chr21-	chr21	15615760	15615785	-	2.0	0.0
chr21-	chr21	15735480	15735505	-	0.0	2.0
chr21-	chr21	16277550	16277575	-	0.0	2.0
chr21-	chr21	16825740	16825765	-	0.0	1.0
chr21-	chr21	16835350	16835375	-	1.0	0.0
chr21-	chr21	16941540	16941565	-	2.0	0.0
chr21-	chr21	17082270	17082295	-	1.0	0.0
chr21-	chr21	17174400	17174425	-	3.0	1.0
chr21-	chr21	17351010	17351035	-	0.0	5.0
chr21-	chr21	17604350	17604375	-	0.0	5.0
chr21-	chr21	18371670	18371695	-	0.0	1.0
chr21-	chr21	18385240	18385265	-	2.0	0.0
chr21-	chr21	18782560	18782585	-	0.0	3.0
chr21-	chr21	19117250	19117275	-	2.0	0.0
chr21-	chr21	19459480	19459505	-	1.0	0.0
chr21-	chr21	19540250	19540275	-	0.0	3.0
chr21-	chr21	19614980	19615005	-	9.0	0.0
chr21-	chr21	19886670	19886695	-	0.0	2.0
chr21-	chr21	19909170	19909195	-	2.0	0.0
chr21-	chr21	19909910	19909935	-	0.0	1.0
chr21-	chr21	20761020	20761045	-	1.0	0.0
chr21-	chr21	20777340	20777365	-	2.0	0.0
chr21-	chr21	20845560	20845585	-	0.0	1.0
chr21-	chr21	20886340	20886365	-	7.0	1.0
chr21-	chr21	21108160	21108185	-	3.0	0.0
chr21-	chr21	21337690	21337715	-	0.0	6.0
chr21-	chr21	21710500	21710525	-	0.0	1.0
chr21-	chr21	22000850	22000875	-	2.0	0.0
chr21-	chr21	22123500	22123525	-	2.0	1.0
chr21-	chr21	22148930	22148955	-	0.0	1.0
chr21-	chr21	22321620	22321645	-	3.0	1.0
chr21-	chr21	22673280	22673305	-	0.0	1.0
chr21-	chr21	22673840	22673865	-	1.0	0.0
chr21-	chr21	23405810	23405835	-	2.0	0.0
chr21-	chr21	23572950	23572975	-	1.0	0.0
chr21-	chr21	23729340	23729365	-	1.0	0.0
chr21-	chr21	23888710	23888735	-	0.0	1.0
chr21-	chr21	24190870	24190895	-	3.0	0.0
chr21-	chr21	24642230	24642255	-	4.0	0.0
chr21-	chr21	24807970	24807995	-	4.0	1.0
chr21-	chr21	25083440	25083465	-	1.0	0.0
chr21-	chr21	25246210	25246235	-	1.0	0.0
chr21-	chr21	25352680	25352705	-	1.0	0.0
chr21-	chr21	25433480	25433505	-	3.0	0.0
chr21-	chr21	25691160	25691185	-	0.0	8.0
chr21-	chr21	26056120	26056145	-	0.0	3.0
chr21-	chr21	26094340	26094365	-	1.0	0.0
chr21-	chr21	26158350	26158375	-	0.0	4.0
chr21-	chr21	26215540	26215565	-	2.0	0.0
chr21-	chr21	26556470	26556495	-	1.0	0.0
chr21-	chr21	26806700	26806725	-	1.0	0.0
chr21-	chr21	26898530	26898555	-	0.0	2.0
chr21-	chr21	27054130	27054155	-	3.0	0.0
chr21-	chr21	27056930	27056955	-	0.0	1.0
chr21-	chr21	27206850	27206875	-	1.0	0.0
chr21-	chr21	27243420	27243445	-	1.0	0.0
chr21-	chr21	27255710	27255735	-	2.0	0.0
chr21-	chr21	27575810	27575835	-	0.0	4.0
chr21-	chr21	27673120	27673145	-	0.0	5.0
chr21-	chr21	27676020	27676045	-	0.0	3.0
chr21-	chr21	27846810	27846835	-	0.0	1.0
chr21-	chr21	28052690	28052715	-	0.0	5.0
chr21-	chr21	28058890	28058915	-	0.0	1.0
chr21-	chr21	28075000	28075025	-	0.0	1.0
chr21-	chr21	28977550	28977575	-	0.0	5.0
chr21-	chr21	29082070	29082095	-	1.0	0.0
chr21-	chr21	29107670	29107695	-	1.0	0.0
chr21-	chr21	29256230	29256255	-	0.0	5.0
chr21-	chr21	29497950	29497975	-	0.0	3.0
chr21-	chr21	29667840	29667865	-	1.0	0.0
chr21-	chr21	29795400	29795425	-	0.0	1.0
chr21-	chr21	30163990	30164015	-	0.0	2.0
chr21-	chr21	30371060	30371085	-	0.0	1.0
chr21-	chr21	30444750	30444775	-	1.0	0.0
chr21-	chr21	30519870	30519895	-	0.0	3.0
chr21-	chr21	30612630	30612655	-	1.0	0.0
chr21-	chr21	30837120	30837145	-	3.0	0.0
chr21-	chr21	31154120	31154145	-	0.0	1.0
chr21-	chr21	31788080	31788105	-	0.0	1.0
chr21-	chr21	32032370	32032395	-	2.0	0.0
chr21-	chr21	32270910	32270935	-	1.0	0.0
chr21-	chr21	32374110	32374135	-	1.0	0.0
chr21-	chr21	32447640	32447665	-	0.0	2.0
chr21-	chr21	32492170	32492195	-	0.0	4.0
chr21-	chr21	32587980	32588005	-	0.0	2.0
chr21-	chr21	32684270	32684295	-	1.0	0.0
chr21-	chr21	33124780	33124805	-	1.0	0.0
chr21-	chr21	33157090	33157115	-	1.0	0.0
chr21-	chr21	33231220	33231245	-	5.0	0.0
chr21-	chr21	33410600	33410625	-	1.0	0.0
chr21-	chr21	33894700	33894725	-	1.0	0.0
chr21-	chr21	33937360	33937385	-	0.0	1.0
chr21-	chr21	33967480	33967505	-	1.0	0.0
chr21-	chr21	34339140	34339165	-	2.0	0.0
chr21-	chr21	34499680	34499705	-	1.0	0.0
chr21-	chr21	34503310	34503335	-	2.0	0.0
chr21-	chr21	34526160	34526185	-	3.0	0.0
chr21-	chr21	34590460	34590485	-	0.0	3.0
chr21-	chr21	34608950	34608975	-	1.0	0.0
chr21-	chr21	34763430	34763455	-	4.0	0.0
chr21-	chr21	34892400	34892425	-	0.0	2.0
chr21-	chr21	35390280	35390305	-	13.0	0.0
chr21-	chr21	35663700	35663725	-	3.0	0.0
chr21-	chr21	35802090	35802115	-	0.0	1.0
chr21-	chr21	35858770	35858795	-	0.0	3.0
chr21-	chr21	36038170	36038195	-	2.0	0.0
chr21-	chr21	36179250	36179275	-	6.0	0.0
chr21-	chr21	36279100	36279125	-	1.0	0.0
chr21-	chr21	36376810	36376835	-	0.0	3.0
chr21-	chr21	36444430	36444455	-	0.0	2.0
chr21-	chr21	36695530	36695555	-	0.0	1.0
chr21-	chr21	36905850	36905875	-	2.0	0.0
chr21-	chr21	36968440	36968465	-	1.0	0.0
chr21-	chr21	37432680	37432705	-	0.0	1.0
chr21-	chr21	37508240	37508265	-	2.0	0.0
chr21-	chr21	37708210	37708235	-	2.0	0.0
chr21-	chr21	37822020	37822045	-	1.0	0.0
chr21-	chr21	37864020	37864045	-	4.0	0.0
chr21-	chr21	37952200	37952225	-	6.0	1.0
chr21-	chr21	38020390	38020415	-	1.0	0.0
chr21-	chr21	38190030	38190055	-	1.0	0.0
chr21-	chr21	38198670	38198695	-	0.0	5.0
chr21-	chr21	38287710	38287735	-	4.0	0.0
chr21-	chr21	38300230	38300255	-	0.0	2.0
chr21-	chr21	38300570	38300595	-	5.0	0.0
chr21-	chr21	38445230	38445255	-	0.0	2.0
chr21-	chr21	38800600	38800625	-	0.0	4.0
chr21-	chr21	38926480	38926505	-	0.0	1.0
chr21-	chr21	38995700	38995725	-	5.0	0.0
chr21-	chr21	39307890	39307915	-	1.0	0.0
chr21-	chr21	39834170	39834195	-	1.0	0.0
chr21-	chr21	39963750	39963775	-	1.0	0.0
chr21-	chr21	40654100	40654125	-	1.0	0.0
chr21-	chr21	40752010	40752035	-	0.0	3.0
chr21-	chr21	40962790	40962815	-	0.0	3.0
chr21-	chr21	41210770	41210795	-	0.0	2.0
chr21-	chr21	41917570	41917595	-	0.0	1.0
chr21-	chr21	42439900	42439925	-	2.0	0.0
chr21-	chr21	42440260	42440285	-	1.0	0.0
chr21-	chr21	42452140	42452165	-	0.0	2.0
chr21-	chr21	42495690	42495715	-	0.0	2.0
chr21-	chr21	42842770	42842795	-	1.0	0.0
chr21-	chr21	42884920	42884945	-	1.0	0.0
chr21-	chr21	43424980	43425005	-	3.0	0.0
chr21-	chr21	43442240	43442265	-	1.0	0.0
chr21-	chr21	43482420	43482445	-	0.0	2.0
chr21-	chr21	43562190	43562215	-	1.0	0.0
chr21-	chr21	43834850	43834875	-	1.0	0.0
chr21-	chr21	44072770	44072795	-	0.0	5.0
chr21-	chr21	44441810	44441835	-	1.0	0.0
chr21-	chr21	44463690	44463715	-	2.0	0.0
chr21-	chr21	44904520	44904545	-	3.0	1.0
chr21-	chr21	45129520	45129545	-	1.0	0.0
chr21-	chr21	45336750	45336775	-	4.0	0.0
chr21-	chr21	45652640	45652665	-	1.0	0.0
chr21-	chr21	45685690	45685715	-	0.0	2.0
chr21-	chr21	45717410	45717435	-	4.0	1.0
chr21-	chr21	45838440	45838465	-	3.0	1.0
chr21-	chr21	46172690	46172715	-	1.0	0.0
chr21-	chr21	46505770	46505795	-	3.0	0.0
chr21-	chr21	46685350	46685375	-	0.0	1.0
chr21-	chr21	46898060	46898085	-	2.0	0.0
chr21-	chr21	47400900	47400925	-	2.0	0.0
chr21-	chr21	47456800	47456825	-	1.0	0.0
chr21-	chr21	47476640	47476665	-	0.0	1.0
chr21-	chr21	47532090	47532115	-	1.0	0.0
chr21-	chr21	47566560	47566585	-	2.0	0.0
chr22-	chr22	16151100	16151125	-	3.0	0.0
chr22-	chr22	16229270	16229295	-	1.0	0.0
chr22-	chr22	16326060	16326085	-	1.0	0.0
chr22-	chr22	16395560	16395585	-	1.0	0.0
chr22-	chr22	16409480	16409505	-	1.0	0.0
chr22-	chr22	16612350	16612375	-	0.0	2.0
chr22-	chr22	16992840	16992865	-	0.0	2.0
chr22-	chr22	17030230	17030255	-	1.0	0.0
chr22-	chr22	17073400	17073425	-	3.0	0.0
chr22-	chr22	17336540	17336565	-	5.0	0.0
chr22-	chr22	17501800	17501825	-	1.0	0.0
chr22-	chr22	17652210	17652235	-	0.0	1.0
chr22-	chr22	17864380	17864405	-	7.0	0.0
chr22-	chr22	18174890	18174915	-	2.0	1.0
chr22-	chr22	18220910	18220935	-	0.0	2.0
chr22-	chr22	18294030	18294055	-	1.0	0.0
chr22-	chr22	18368380	18368405	-	4.0	0.0
chr22-	chr22	18506950	18506975	-	2.0	0.0
chr22-	chr22	18526380	18526405	-	0.0	2.0
chr22-	chr22	18545850	18545875	-	3.0	0.0
chr22-	chr22	18629030	18629055	-	7.0	5.0
chr22-	chr22	18773920	18773945	-	1.0	0.0
